UID,lon,lat,CEWOVll,nearest_mapped_dist,n_wetlands_pwet,area_wetlands_pwet,wet_prop_mean,area_mean_max,STRANNTEMP,STRELEMEAN,STRANNRAIN,RUNANNMEAN,VALLEYSLOPE,Perca fluviatilis,Philypnodon grandiceps,Cyprinus carpio,Gambusia holbrooki,Nannoperca australis,Retropinna semoni,Craterocephalus fluviatilis,Gadopsis marmoratus,Mogurnda adspersa,Hypseleotris klunzingeri,Galaxias rostratus,Misgurnus anguillicaudatus,id
r1wp810px,143.438025819764,-35.237153829,Central Murray,2978.41009969059,0,0,1,62.75255944463406,15.8500003814697,63.1788597106934,325.25,64.1813888549805,0.0528733804821968,0,36,2,34,0,0,54,0,0,0,0,0,25940
r1wq0e2r0,143.809971583585,-35.4850292205,Loddon,0,5,309.296670682933,1,8.903314110488083,15.6295547485352,69.1693572998047,343.971649169922,1610438.25,0.00968415196985006,0,0,23,0,0,4,0,0,0,0,0,0,26438
r1wr5173x,143.925428834494,-35.32447483,Edward Wakool,0,0,0,1,7.236936751902099,15.8000001907349,63.554386138916,341.364593505859,3153088,0.0130174197256565,0,0,0,1,0,0,0,0,0,0,0,0,27975
r1wrynv6j,144.056576923263,-35.1614554634999,Edward Wakool,0,0,0,0.4594594594594595,0.5047426329567536,15.9017238616943,67.8511199951172,337.174560546875,186898.9375,0.0234542079269886,0,0,0,0,0,0,0,0,0,0,0,0,29167
r1ws3cye7,144.22791458055,-35.8025951044999,Central Murray,6.42546079753287,0,0,1,2.138426673146921,15.2307949066162,78.0230026245117,373.577392578125,1665011.125,0.00793001614511013,0,0,0,1,0,0,0,0,0,0,0,0,29271
r1ws5fmmc,144.316390702247,-35.8521098185,Central Murray,15.0378810242616,0,0,1,12.943642030130194,15.2307949066162,78.0230026245117,373.577392578125,1665011.125,0.00793001614511013,0,2,2,1,0,0,0,0,0,0,0,0,29338
r1ws9mtr1,144.203600790793,-35.7411251065,Central Murray,0,3,79.6358641681882,0.945945945945946,5.279467354879134,15.3306932449341,75.0042419433594,368.118804931641,1665075.125,0.0161035805940628,0,0,5,10,0,0,0,0,0,0,0,4,29431
r1ws9qrdz,144.197045318421,-35.7298998774999,Central Murray,0,0,0,1,44.20183253245783,15.3306932449341,75.0042419433594,368.118804931641,1665075.125,0.0161035805940628,2,0,3,3,0,0,0,0,0,0,0,0,29435
r1wsbc1zd,144.177865056877,-35.7210235594999,Central Murray,15.0606200535164,10,116.857745980029,1,5.860322706768163,15.3306932449341,75.0042419433594,368.118804931641,1665075.125,0.0161035805940628,0,1,0,0,0,1,0,0,0,0,0,0,29450
r1wsbnpd8,144.146483548049,-35.6915130615,Central Murray,65.1395442888893,10,110.49280281519,1,5.967473748366641,15.4031105041504,73.4546966552734,363.342224121094,34.4482002258301,0.089349739253521,0,12,6,6,0,0,0,0,0,0,0,3,29465
r1wsbt63r,144.165808389858,-35.6985282895,Central Murray,5.59572746873739,9,106.800411578648,1,3.085146173130011,15.4123916625977,72.4564361572266,363.729095458984,1665093.125,0.0161657985299826,2,3,2,2,0,0,0,0,0,0,0,0,29477
r1wsc0b7u,144.188695382468,-35.718141924,Central Murray,57.1507193212732,0,0,1,25.472935679519814,15.3845233917236,76.7888565063477,367.654754638672,5.90785598754883,0.0842223614454269,0,0,2,3,1,0,0,0,0,0,0,0,29493
r1wsc0mbb,144.192959432604,-35.724370348,Central Murray,0,11,124.872007665114,1,75.8674560026131,15.3845233917236,76.7888565063477,367.654754638672,5.90785598754883,0.0842223614454269,3,3,0,3,0,2,0,0,0,5,0,0,29494
r1wsd6qcz,144.247021423036,-35.757844483,Central Murray,0,6,134.487381096651,0.945945945945946,2.4128254600387424,15.3000001907349,77.9552536010742,370.0625,46.4601364135742,0.0424840971827507,0,0,2,0,0,0,0,0,0,0,0,0,29528
r1wsdbktb,144.268578900807,-35.7671761649999,Central Murray,38.7846533273837,0,0,0.918918918918919,5.56676085259,15.3000001907349,78.7595748901367,371.380950927734,44.3232192993164,0.0113068362697959,0,0,3,2,0,0,0,0,0,0,0,1,29532
r1wsdcbvb,144.24147320785,-35.750458324,Central Murray,0,0,0,1,3323.702608478449,15.3000001907349,78.5044097900391,369.810333251953,2.97230243682861,0.0816149562597275,2,1,8,0,0,1,0,0,0,2,0,0,29534
r1wsdgfxs,144.260027814327,-35.7414591709999,Central Murray,11.7054207323638,8,180.829894647875,1,16.726862490236662,15.3096332550049,75.6887741088867,370.341735839844,3583959.25,0.0149075789377093,0,1,47,1,0,49,0,0,0,0,0,0,29541
r1wsfn1t7,144.227257943828,-35.6933687334999,Central Murray,180.770912005277,7,103.975282123798,0.7027027027027027,7.300697659646519,15.3948364257812,73.5045623779297,366.453796386719,3583980.25,0.0197680648416281,0,0,2,0,0,0,0,0,0,0,0,0,29576
r1wsfs9em,144.252210103466,-35.7010277835,Central Murray,218.109421869753,0,0,0.7567567567567568,1.43330186816544,15.3701143264771,78.151237487793,368.195404052734,9.57991886138916,0.0387159734964371,0,0,1,0,0,0,0,0,0,0,0,0,29579
r1wsgg63j,144.311323750337,-35.7120146859999,Central Murray,0,10,197.847254132408,0.945945945945946,65.38400100520683,15.3607215881348,74.3445663452148,370.733459472656,807.817993164062,0.0135441543534398,0,0,1,0,0,0,0,0,0,0,0,0,29611
r1wsjc7wn,144.402116396558,-35.8540691115,Central Murray,259.683104061454,0,0,0.972972972972973,9.363515585668646,15.2462034225464,77.9403610229492,374.828002929688,3583932.75,0.0081550944596529,0,0,0,0,0,1,0,0,0,0,0,0,29673
r1wsssx8h,144.339566852531,-35.7421906945,Central Murray,0,8,118.78693553877,0.8108108108108109,25.09751684108718,15.3000001907349,75.2516555786133,371.982147216797,703.472839355469,0.0111873047426343,0,0,1,0,0,1,0,0,0,0,0,0,29873
r1wsuhq3q,144.323720724581,-35.702618014,Central Murray,26.1936599910649,4,60.5842126015112,0.945945945945946,77.8465900685957,15.3607215881348,74.3445663452148,370.733459472656,807.817993164062,0.0135441543534398,0,0,1,0,0,0,0,0,0,0,0,0,29929
r1wsuzc6p,144.352161918419,-35.6834119535,Edward Wakool,0,0,0,0.918918918918919,0.4015086658281073,15.3479995727539,78.477653503418,372.384002685547,6.81412601470947,0.065286323428154,0,1,0,1,0,1,0,0,0,0,0,0,29963
r1wsw43g7,144.407539653337,-35.7576496244999,Central Murray,0,6,73.7952065222054,0.7027027027027027,13.884529483395625,15.2782611846924,80.2373962402344,376.121734619141,29.6854114532471,0.00736261019483209,0,0,1,0,0,0,0,0,0,0,0,0,30003
r1wt40gd2,144.236154523964,-35.679236725,Central Murray,0,6,95.9610204387134,0.8918918918918919,38.52696684809897,15.3701143264771,78.151237487793,368.195404052734,9.57991886138916,0.0387159734964371,0,0,2,0,0,0,0,0,0,0,0,0,30346
r1wt4gw2c,144.257011571321,-35.6576608784999,Central Murray,284.144787828943,0,0,0.8648648648648649,72.55807485106936,15.3999996185303,73.1301727294922,367.156860351562,832.276916503906,0.011681878939271,0,0,1,0,0,0,0,0,0,0,0,0,30364
r1wt4qqs8,144.248203790563,-35.6484539385,Central Murray,0,0,0,0.6486486486486487,1.2562828636449366,15.3999996185303,72.8941879272461,367.321441650391,835.982299804688,0.0122470101341605,0,0,2,0,0,0,0,0,0,0,0,0,30374
r1wt6b91p,144.264734397482,-35.6372067615,Central Murray,111.67934139646,1,4.14055078455092,0.972972972972973,271.4039774637766,15.3999996185303,73.2921600341797,367.557373046875,828.242126464844,0.0101628070697188,0,0,1,0,0,0,0,0,0,0,0,0,30429
r1wt6jfdj,144.229295107088,-35.605078944,Central Murray,0,1,4.14055078455092,0.8108108108108109,74.85087382628319,15.4630098342896,71.8754730224609,364.940063476562,873.6953125,0.0121023487299681,0,0,1,0,0,0,0,0,0,0,0,0,30433
r1wt87by3,144.147262526757,-35.56638061,Central Murray,104.38504418772,1,122.271583888838,0.945945945945946,80.70694384170167,15.5055027008057,70.7013854980469,362.223907470703,894.188171386719,0.0114433839917183,0,1,1,1,0,1,0,0,0,0,0,0,30492
r1wt8num5,144.13968999992,-35.5581670205,Central Murray,0,1,122.271583888838,0.8648648648648649,111.93365212948407,15.5064516067505,72.0078659057617,361.403228759766,2.26045775413513,0.153659731149673,0,0,1,0,0,0,0,0,0,0,0,0,30516
r1wthf4qm,144.352794378795,-35.671443381,Edward Wakool,17.0095175671284,0,0,0.5405405405405406,0.1629593093235714,15.3479995727539,78.477653503418,372.384002685547,6.81412601470947,0.065286323428154,0,1,1,1,0,1,0,0,0,0,0,0,30864
r1wthv9js,144.35724261836,-35.660321695,Edward Wakool,1.13020580442713,0,0,0.918918918918919,12.288741617415235,15.3999996185303,75.9116897583008,370.789459228516,1027.92687988281,0.010767936706543,0,2,0,1,0,2,0,0,0,0,0,0,30876
r1ww12g4z,144.198454106543,-35.503990788,Edward Wakool,0,0,0,1,17.31678432240381,15.5884218215942,71.423828125,361.463165283203,3160958.75,0.0127784740179777,0,12,1,4,0,17,0,0,0,0,0,0,31598
r1wyq63sp,144.770190681956,-35.451610246,Edward Wakool,0,4,12.1826672395667,0.8648648648648649,0.6470101326463994,15.5,82.4545059204102,372.222229003906,180909.40625,0.00301083736121655,0,0,0,0,0,0,0,0,0,0,0,0,34517
r1wzxmex1,144.816685185596,-35.2137547125,Murrumbidgee,6.46429244854891,0,0,0.945945945945946,0.39392970394312216,15.8000001907349,83.097053527832,364.210357666016,1459501.875,0.00784523133188486,0,0,0,0,0,0,0,0,0,0,0,0,35144
r1x24w53h,145.309014211179,-36.5282857719999,Goulburn,1397.58111553346,4,131.412106749594,1,9.59226594810578,14.628342628479,105.423149108887,519.5615234375,3249983.5,0.0216476116329432,0,0,1,1,0,0,0,0,0,0,0,0,35349
r1x276ne9,145.369239586469,-36.4681978224999,Goulburn,0,6,730.631836857622,1,240.34903954693883,14.7507886886597,103.410278320312,505.427551269531,3273691.75,0.00908788479864597,0,0,9,9,0,0,0,0,0,2,0,0,35376
r1x27qp9m,145.347727518552,-36.482459395,Goulburn,948.23059745638,0,0,0.8888888888888888,38.464429824230265,14.7507886886597,103.410278320312,505.427551269531,3273691.75,0.00908788479864597,0,0,5,9,0,0,0,0,0,4,0,0,35383
r1x2es8ve,145.348661050908,-36.447764538,Goulburn,110.249426362243,0,0,0.9166666666666666,2.6966744963097464,14.7507886886597,103.410278320312,505.427551269531,3273691.75,0.00908788479864597,0,0,4,1,0,0,0,0,0,1,0,1,35419
r1x2gcuk4,145.360313507004,-36.4249191279999,Goulburn,0,6,713.07087833118,1,236.02640315092745,14.7507886886597,103.410278320312,505.427551269531,3273691.75,0.00908788479864597,0,4,32,2,0,29,0,0,0,3,0,0,35424
r1x2gsq9h,145.357628285721,-36.4068867335,Goulburn,185.670679999792,0,0,0.9444444444444444,40.82054510873077,14.8000001907349,102.326110839844,495.082366943359,3485948,0.0129007138311863,0,0,2,4,0,0,0,0,0,0,0,0,35426
r1x2sk49m,145.384111837062,-36.4461667755,Goulburn,0,4,694.536066179406,1,6.999702715893934,14.7854700088501,105.92977142334,511.239318847656,211799.5,0.04126276448369029,4,0,6,0,0,2,0,0,0,0,0,0,35476
r1x2txyvc,145.439547189905,-36.4293071154999,Broken,0,2,43.6177434552357,1,9.069719065774011,14.8000001907349,106.51692199707,508.552734375,412588.09375,0.066129095852375,0,0,22,0,0,2,0,0,0,2,0,0,35478
r1x2unjbb,145.375962337856,-36.398545265,Goulburn,0,6,713.07087833118,1,25.323783594451285,14.8000001907349,102.326110839844,495.082366943359,3485948,0.0129007138311863,0,0,0,0,0,1,0,0,0,0,2,0,35487
r1x2urpms,145.393195969237,-36.3892577955,Goulburn,4.86904620915297,6,713.07087833118,1,7.673125761745917,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,5,7,0,4,0,2,0,0,0,5,0,0,35490
r1x2usf90,145.390538528658,-36.40305962,Goulburn,0,6,713.07087833118,1,3.26360390271537,14.8000001907349,106.51692199707,508.552734375,412588.09375,0.066129095852375,0,0,0,0,0,0,0,0,0,0,0,0,35492
r1x2z3dhd,145.52402552171,-36.4233561379999,Broken,0,0,0,1,17.943452886359818,14.7673501968384,116.821388244629,534.125793457031,411116.4375,0.10953039675951,2,1,17,1,0,4,0,0,0,2,0,0,35509
r1x359utx,145.3542732954,-36.374654921,Goulburn,1244.45364747511,0,0,0.972972972972973,72.71292965679582,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,0,0,7,0,0,0,0,0,0,1,0,0,35523
r1x35sbkk,145.349986630873,-36.361012162,Goulburn,74.7700554488211,7,770.784388075776,0.8918918918918919,9.863286089274402,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,0,0,20,1,0,19,0,0,0,0,0,0,35528
r1x37b3bq,145.363328806632,-36.3407096124999,Goulburn,151.23535138631,0,0,1,116.42607321690458,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,1,3,2,0,0,0,0,0,0,4,0,0,35538
r1x37ygb9,145.365073237733,-36.3055857085,Goulburn,317.687675724813,0,0,0.8648648648648649,27.84337781450204,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,0,3,2,6,0,0,0,0,0,9,0,1,35547
r1x3e4xnj,145.356847592187,-36.3186407089999,Goulburn,0,10,1007.21106970147,1,767.7787875859726,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,2,1,46,6,0,52,0,0,0,2,0,0,35608
r1x3ej2b5,145.328272249162,-36.269871099,Goulburn,192.056677509577,0,0,1,0.9829640340040212,14.8769092559814,100.104476928711,463.949951171875,3901648.75,0.00206426135264337,0,1,1,1,0,1,0,0,0,0,0,1,35621
r1x3f7p2y,145.308789155962,-36.2375736234999,Goulburn,0,3,836.794955658811,1,166.79514501333523,14.8769092559814,100.104476928711,463.949951171875,3901648.75,0.00206426135264337,0,0,5,0,0,6,0,0,0,2,0,0,35637
r1x3ftjw0,145.3095711192,-36.2273498069999,Goulburn,17.7339046710275,0,0,1,290.52480670147446,14.8769092559814,100.104476928711,463.949951171875,3901648.75,0.00206426135264337,0,0,5,2,0,1,0,0,0,0,0,2,35645
r1x3h5xu2,145.384231534648,-36.3667842979999,Goulburn,3.6058880337651402,5,687.795853985656,1,16.307178731375608,14.8391008377075,101.516220092773,489.454559326172,3899697.75,0.00796651653945446,4,0,2,0,0,0,0,0,0,0,0,0,35659
r1x47tdps,144.997987387663,-36.127609705,Central Murray,0,3,50.4501942652754,1,16.760994365825784,14.8122367858887,89.5317535400391,416.455688476562,3208368.5,0.0511154569685459,0,0,5,28,0,4,0,0,0,4,0,0,35764
r1x47uzgn,145.018049872544,-36.139609591,Central Murray,464.673539789274,0,0,0.918918918918919,3.992297283011165,14.8122367858887,89.5317535400391,416.455688476562,3208368.5,0.0511154569685459,0,0,2,2,0,0,0,0,0,0,0,0,35768
r1x49ubpz,144.921506272629,-36.095550537,Central Murray,0,3,10.7193551179152,1,5.061295391149118,14.8061542510986,86.7759323120117,409.367309570312,3487789.25,0.00936465337872505,0,0,1,0,0,1,0,0,0,4,0,0,35853
r1x49v4mm,144.923600456289,-36.0948429104999,Central Murray,0,3,10.7193551179152,1,5.001042969640074,14.8061542510986,86.7759323120117,409.367309570312,3487789.25,0.00936465337872505,0,0,4,1,0,4,0,0,0,0,0,0,35855
r1x4drbhc,144.937535462591,-36.0778856275,Central Murray,0,5,57.8900433393583,1,17.3296760859613,14.8275861740112,87.3003082275391,405.568969726562,2615031,0.0192355401813984,0,0,4,0,0,1,0,0,0,0,0,0,35951
r1x4f1unc,144.938796826837,-36.0699530879999,Central Murray,6.45984161309475,4,14.1216706377501,1,7.429596904704786,14.8275861740112,87.3003082275391,405.568969726562,2615031,0.0192355401813984,2,0,2,0,0,0,0,0,0,0,0,0,35978
r1x4nnreu,145.115851057508,-36.1754161894999,Goulburn,0,5,42.1623129716519,1,9.616139157938845,14.8285713195801,95.9246063232422,434.428558349609,2312189.5,0.0214922949671745,0,0,1,0,0,0,0,0,0,2,0,0,36106
r1x4nny3t,145.116670330819,-36.1738062985,Goulburn,27.3505263895468,0,0,0.918918918918919,2.8360401738131986,14.8279314041138,95.0270309448242,432.855163574219,2312315.5,0.024642426520586,0,0,14,1,0,1,0,0,0,2,0,0,36108
r1x53yp30,144.940797758411,-35.960998167,Central Murray,9.1522333854769,12,190.346519633487,1,290.85679722538777,14.8965511322021,89.2878494262695,397.241394042969,2204212.5,0.00807387661188841,6,0,23,0,0,1,0,0,0,0,0,0,36335
r1x53zvfm,144.927119742456,-35.94746941,Central Murray,1005.9425670988,0,0,0.918918918918919,16.82418359320992,14.8843240737915,89.5830154418945,396.572967529297,107.142959594727,0.00669373897835612,0,0,0,0,0,1,0,0,0,0,0,0,36339
r1x562ft7,144.945678121419,-35.9882798739999,Central Murray,0,0,0,1,671.263710953185,14.8938045501709,88.9361267089844,398.566375732422,734020.125,0.0113525660708547,1,0,35,1,0,23,0,0,0,0,0,0,36391
r1x565zze,144.942366482279,-35.969343028,Central Murray,0,0,0,0.972972972972973,27.69573983113619,14.8965511322021,89.2878494262695,397.241394042969,2204212.5,0.00807387661188841,0,0,2,0,0,0,0,0,0,0,0,0,36392
r1x56mt04,144.952890701309,-35.9609719914999,Central Murray,0,12,190.346519633487,1,30.159211783684253,14.8999996185303,89.3694152832031,397,2204100.25,0.00601128209382296,3,0,26,0,0,0,0,0,0,0,0,0,36398
r1x56qqvh,144.952455498378,-35.956060052,Central Murray,4.80641346617055,12,190.346519633487,0.945945945945946,0.979713355577943,14.8999996185303,89.4093704223633,397.411773681641,1935168.75,0.00394868804141879,7,0,12,0,0,0,0,0,0,0,0,0,36401
r1x56qwe6,144.953318398584,-35.9489475045,Central Murray,0,11,189.34567817474,1,7.335163291428777,14.8999996185303,89.5293121337891,396.153839111328,1934816.125,0.00597195001319051,0,0,1,0,0,0,0,0,0,0,0,0,36403
r1x56r359,144.944580193634,-35.951117162,Central Murray,0.362656816807242,0,0,1,29.967176803952007,14.8843240737915,89.5830154418945,396.572967529297,107.142959594727,0.00669373897835612,1,0,24,0,0,4,0,0,0,0,0,0,36404
r1x56rvcy,144.951593471898,-35.9476022094999,Central Murray,0,0,0,1,26.237217255668003,14.8999996185303,89.5293121337891,396.153839111328,1934816.125,0.00597195001319051,4,0,18,0,0,0,0,0,0,0,0,0,36405
r1x56sm2j,144.96246935224,-35.968731808,Central Murray,8.74489796485334,11,188.46903395367,0.945945945945946,2.667972510708491,14.8986806869507,89.7490615844727,400.560424804688,268931.25,0.0077461046166718,9,1,46,15,0,4,0,0,0,0,0,0,36406
r1x56v5tj,144.966379181187,-35.9637294679999,Central Murray,0,12,190.346519633487,1,29.388948907664947,14.8986806869507,89.7490615844727,400.560424804688,268931.25,0.0077461046166718,6,0,24,0,0,1,0,0,0,0,0,0,36407
r1x56w88q,144.953282584801,-35.9526137305,Central Murray,0,12,190.346519633487,1,6.894152198342997,14.8999996185303,89.5293121337891,396.153839111328,1934816.125,0.00597195001319051,0,0,5,1,0,2,0,0,0,0,0,0,36408
r1x56x0ey,144.954321573824,-35.951425339,Central Murray,0.0176891432603041,11,189.34567817474,1,2.9340522793465715,14.8999996185303,89.5293121337891,396.153839111328,1934816.125,0.00597195001319051,0,0,5,0,0,0,0,0,0,0,0,0,36409
r1x56ygsb,144.991752580473,-35.9164461,Central Murray,0,0,0,1,577.0443218252669,14.8999996185303,90.6709442138672,398.975738525391,163.687728881836,0.0414323881268501,4,0,18,1,0,4,0,0,0,0,0,0,36410
r1x5d17qq,144.935895120822,-35.9364517429999,Central Murray,0,0,0,1,389.2933422763618,14.8843240737915,89.5830154418945,396.572967529297,107.142959594727,0.00669373897835612,2,0,6,1,0,3,0,0,0,0,0,0,36462
r1x5d9kpv,144.961204979175,-35.9395546125,Central Murray,0,0,0,1,205.0379238599701,14.8999996185303,89.7159652709961,396.666656494141,308.119720458984,0.00537447119131684,2,0,28,0,0,1,0,0,0,0,0,0,36468
r1x5dgzfu,144.972017827673,-35.9254389455,Central Murray,0,0,0,1,1090.3599305803536,14.8999996185303,89.865608215332,396.285705566406,70.0570449829102,0.00742276618257165,3,0,15,0,0,0,0,0,0,0,0,0,36469
r1x5dmxrq,144.94888684018,-35.929768619,Central Murray,0,11,186.591668748431,1,17.042575794107144,14.8999996185303,89.7686309814453,396.016571044922,1934811.125,0.00479248212650418,0,0,1,0,0,0,0,0,0,0,0,0,36477
r1x5dws1y,144.960647537653,-35.9114509385,Central Murray,0,0,0,1,3.054683740860331,14.8999996185303,89.7686309814453,396.016571044922,1934811.125,0.00479248212650418,0,0,16,0,0,1,0,0,0,0,0,0,36483
r1x5eqszh,144.993436863433,-35.9105316519999,Central Murray,59.5193128015026,0,0,0.972972972972973,33.40429285652996,14.8999996185303,90.6709442138672,398.975738525391,163.687728881836,0.0414323881268501,0,0,4,0,0,0,0,0,0,0,0,0,36487
r1x5f84sj,144.960408399323,-35.9006885834999,Central Murray,51.4755985541329,13,190.309251727706,0.972972972972973,102.47656904876236,14.8999996185303,89.7686309814453,396.016571044922,1934811.125,0.00479248212650418,1,0,9,0,0,1,0,0,0,0,0,0,36494
r1x5g9hk3,145.003611584359,-35.895767204,Central Murray,0,0,0,1,65.33463611032704,14.9487180709839,92.6320419311523,397.512817382812,1320.10681152344,0.0370053797960281,7,0,11,0,0,0,0,2,0,0,0,0,36520
r1x5h862e,145.036813679858,-36.029661736,Broken,0.0559278501401567,1,43.7683727016082,1,1.3591899488125412,14.9233684539795,91.9087448120117,411.672729492188,268833.21875,0.0122364182025194,6,0,6,1,0,0,0,0,0,0,0,0,36545
r1x5h9bn9,145.042302879569,-36.0253741934999,Broken,0,0,0,1,0.3135446967598528,14.9233684539795,91.9087448120117,411.672729492188,268833.21875,0.0122364182025194,0,0,3,0,0,0,0,0,0,0,0,0,36548
r1x5tuz7d,145.106123949289,-35.9203979574999,Central Murray,0,0,0,1,17.534036368282273,15.0083255767822,96.6839294433594,406.621154785156,1183.99353027344,0.0227957516908646,0,0,2,2,0,1,0,0,0,0,0,0,36643
r1x5vbj39,145.12799139506,-35.9068774249999,Central Murray,0,0,0,1,3148.191997604576,15.0083255767822,96.6839294433594,406.621154785156,1183.99353027344,0.0227957516908646,5,0,6,0,0,0,0,0,0,7,0,0,36671
r1x5vhy34,145.072554176345,-35.877509587,Central Murray,0,0,0,0.972972972972973,50.52267183328375,15.0017423629761,94.7999420166016,403.418121337891,112.188613891602,0.0331447571516037,0,0,0,0,0,0,0,0,0,3,0,0,36672
r1x5ynwuh,145.095403557296,-35.8822219735,Central Murray,0,0,0,1,2586.839460086091,15.0017423629761,94.7999420166016,403.418121337891,112.188613891602,0.0331447571516037,0,0,7,7,0,6,0,0,0,4,2,0,36711
